disease_name,url,title,question,answer
Melanocytic nevi,https://my.clevelandclinic.org/health/diseases/24841-dysplastic-nevus-atypical-moles,Dysplastic Nevus (Atypical Moles),What is atypical mole syndrome? (Melanocytic nevi),"People who have atypical mole syndrome have large numbers of moles and an increased risk of melanoma. Most of the moles are common, but some are atypical moles. Some moles may be larger than a third of an inch in diameter.
A different condition called familial atypical multiple mole melanoma (FAMMM) syndrome affects members of the same family. An inherited gene mutation increases your risk of having atypical moles and melanoma. People with FAMMM syndrome are 25 times more likely to develop melanoma."
Melanocytic nevi,https://my.clevelandclinic.org/health/diseases/24841-dysplastic-nevus-atypical-moles,Dysplastic Nevus (Atypical Moles),A note from Cleveland Clinic (Melanocytic nevi),"Many people have atypical moles and never develop melanoma. But if you have atypical moles or dysplastic nevi, regular skin self-exams can help you quickly identify changes that may indicate a problem. Your healthcare provider can show you how to do these exams and tell you what changes to look for. Your provider may also recommend more frequent in-office skin exams, as well as eye exams. You should contact your provider any time you notice changes to your skin."
Melanocytic nevi,https://stanfordchildrens.org/en/topic/default?id=other-benign-skin-growths-90-P02367,Page Not Found,Browse services by letter (Melanocytic nevi),"* Doctors
Name or specialty"
Melanocytic nevi,https://stanfordchildrens.org/en/topic/default?id=other-benign-skin-growths-90-P02367,Page Not Found,Browse by Last Name: (Melanocytic nevi),* Locations
Melanocytic nevi,https://stanfordchildrens.org/en/topic/default?id=other-benign-skin-growths-90-P02367,Page Not Found,Browse services by letter (Melanocytic nevi),"* Doctors
Name or specialty"
Melanocytic nevi,https://stanfordchildrens.org/en/topic/default?id=other-benign-skin-growths-90-P02367,Page Not Found,Browse by Last Name: (Melanocytic nevi),* Locations
Melanocytic nevi,https://dermnetnz.org/topics/melanocytic-naevus,**Melanocytic naevus**,Melanocytic naevus — extra information (Melanocytic nevi),"Synonyms:
Mole, Pigmented naevus, Naevocytic naevus
Categories:
Lesions (benign)
ICD-10:
D22
ICD-11:
2F20.Z, 2F20.2Z, 2F20.0
SNOMED CT:
400096001, 402552003, 399899001, 400010006, 398696001, 302838006, 398943008, 254804007, 398028009, 254806009, 254815002, 201281002, 398660000, 254817005, 40467008, 398028009, 254811006, 254812004, 254818000
ADVERTISEMENT
Author: Dr Amanda Oakley, Dermatologist, Hamilton New Zealand, in 1997. Updated in January 2016.
Credit: Many images have been supplied by MoleMap NZ."
Melanocytic nevi,https://dermnetnz.org/topics/melanocytic-naevus,**Melanocytic naevus**,Who gets melanocytic naevi? (Melanocytic nevi),"Almost everyone has at least one melanocytic naevus.
* About 1% of individuals are born with one or more congenital melanocytic naevi. This is usually sporadic, with rare instances of familial congenital naevi.
* Fair-skinned people tend to have more melanocytic naevi than darker skinned people.
* Melanocytic naevi that appear during childhood (aged 2 to 10 years) tend to be the most prominent and persistent throughout life.
* Melanocytic naevi that are acquired later in childhood or adult life often follow sun exposure and may fade away or involute later.

Most white-skinned New Zealanders have 20–50 melanocytic naevi."
Melanocytic nevi,https://dermnetnz.org/topics/melanocytic-naevus,**Melanocytic naevus**,What causes melanocytic naevi? (Melanocytic nevi),"Although the exact reason for the local proliferation of naevus cells is unknown, it is clear that the number of melanocytic naevi a person has depends on genetic factors, on sun exposure, and on immune status.
* People with many melanocytic naevi tend to have family members that also have many similar lesions.
* People living in Australia and New Zealand have many more naevi than their relatives residing in Northern Europe."
Melanocytic nevi,https://dermnetnz.org/topics/melanocytic-naevus,**Melanocytic naevus**,What are the clinical features of melanocytic naevi? (Melanocytic nevi),"Melanocytic naevi vary widely in clinical, dermatoscopic and histological appearance.
* They may arise on any part of the body.
* They differ in appearance depending on the body site.
* They may be flat or protruding.
* They vary in colour from pink or flesh tones to dark brown, steel blue, or black.
* Light-skinned individuals tend to have light-coloured naevi and dark-skinned individuals tend to have dark brown or black naevi.
* Although mostly round or oval in shape, moles are sometimes unusual shapes.
* They range in size from a couple of millimetres to several centimetres in diameter."
Melanocytic nevi,https://dermnetnz.org/topics/melanocytic-naevus,**Melanocytic naevus**,Congenital melanocytic naevus (Melanocytic nevi),"Small congenital naevus | Medium congenital naevus | Giant naevus | Hairy congenital naevus
---|---|---|---
Small congenital naevus is 1.5 cm diameter. | Medium congenital naevi are 1.5–19.9 cm diameter. | A large or giant congenital melanocytic naevus is ≥ 20 cm | Hairy congenital naevi grow thick long hairs.
Café au lait macule | Speckled lentiginous naevus | Naevus of Ota | Mongolian spot
---|---|---|---
The pathological classification of melanocytic naevi relates to where naevus cells are found in the skin.
Junctional naevus | Dermal naevus | Compound naevus | Combined naevus
---|---|---|---
A junctional naevus has groups or nests of naevus cells at the junction of the epidermis and the dermis. A flat mole. | A dermal or intradermal naevus has naevus cell nests in the dermis. A papule, plaque or nodule with a pedunculated, papillomatous (Unna naevus) or smooth surface (Miescher naevus). | A compound naevus has nests of naevus cells at the epidermal-dermal junction as well as within the dermis. A central raised area surrounded by a flat patch. | A combined naevus has two distinct types of mole within the same lesion – usually blue naevus and compound naevus.
Reticular naevus | Globular naevus | Blue naevus | Starburst naevus
---|---|---|---
Reticular naevus reveals a lattice of intersecting brown lines. | Globular naevus characteristically shows aggregated brown oval structures. | The blue naevus is a uniform structureless lesion, steel blue in colour. | Starburst naevus reveals radial lines around the periphery of the lesion.
Site-related naevus: facial | Site-related naevus: acral | Naevus with special features | Unclassifiable naevus
---|---|---|---"
Melanocytic nevi,https://dermnetnz.org/topics/melanocytic-naevus,**Melanocytic naevus**,Acquired melanocytic naevus (Melanocytic nevi),"Ordinary moles that appear after birth may be referred to as acquired naevi. Acquired melanocytic naevi are given a variety of names and there is considerable overlap of descriptions.
Signature naevi are the predominant group of naevi in an individual with multiple moles.
Solid brown naevus | Solid pink naevus | Eclipse naevus | Cockade naevus
---|---|---|---
Solid brown naevi have uniform brown pigmentation. | Solid pink naevi are seen in fair-skinned individuals and lack melanin pigmentation. | Eclipse naevus has a ring, or segment of a ring, of darker pigment around a tan or pink centre. Often found in the scalp. | Cockade, or naevus en cocarde/cockade, has a central dark naevus surrounded by concentric circles of light and dark pigmentation like a rosette.
Naevus with perifollicular hypopigmentation | Fried-egg naevus | Lentiginous naevus | Naevus with eccentric pigmentation
---|---|---|---
Naevi with perifollicular hypopigmentation have white spots around each hair. Easier to see by dermoscopy. | Fried-egg naevus is a compound naevus with a flat rim of pigment around a bumpy central portion – the bump can be lighter or darker than the pigmented rim. | Lentiginous naevi are small, dark brown or black, flat lesions, often with a slightly paler rim – people with multiple lentiginous naevi have been said to have cheetah phenotype. | The Bolognia sign refers to a harmless, small area of darker colour on one side of the naevus.
Uncommon types of melanocytic naevi include:
* Reed naevus: darkly pigmented type of Spitz naevus with starburst dermatoscopic pattern
* Agminated naevi: a cluster of similar moles
* Kissing naevus: adjacent melanocytic naevi on upper and lower eyelids, due to naevus formation prior to separation of eyelids _in utero._

* A melanocytic naevus with specific characteristics: large (> 5 mm); ill-defined or irregular borders; varying shades of colour; with flat and bumpy components.
* Or, any funny-looking naevus; large, or different from the patient’s other naevi.

Atypical naevi usually occur in fair-skinned individuals and are due to sun exposure. They may be solitary or numerous. Pathology is reported as dysplastic junctional or compound naevus and has specific histological features (the Clark naevus).
Common naevus | Naevus in dark skin | Atypical naevus | Dysplastic naevus
---|---|---|---
A common naevus is a flat mole with a single uniform colour. | In dark skin, naevi are often black in colour. | People with multiple atypical naevi are at increased risk of melanoma (cancerous mole). | Dysplastic naevus describes an atypical mole that has specific histological criteria.
Blue naevus | Cellular naevus | Miescher naevus | Unna naevus
---|---|---|---
Meyerson naevus | Halo naevus | Spitz naevus | Reed naevus
---|---|---|---
Recurrent naevus | Agminated naevus | Acral naevus | Nail unit naevus
---|---|---|---
Recurrent naevus refers to the reappearance of pigment in a scar following surgical removal of a mole – this may have an odd shape. | An agminated naevus is a cluster of similar moles or freckles. | Acral naevus refers to one on the palm or sole. | Nail unit naevus causes a uniform longitudinal band of pigment on a nail."
